"Date","Price","Open","High","Low","Vol.","Change %"
"01/12/2021","133.39","138.89","146.73","128.19","468.78M","-4.01%"
"01/11/2021","138.97","170.20","170.55","112.90","705.72M","-18.33%"
"01/10/2021","170.16","177.19","185.67","162.10","453.61M","-3.96%"
"01/09/2021","177.18","172.23","178.70","163.39","393.49M","2.91%"
"01/08/2021","172.17","169.38","181.85","150.06","514.38M","1.56%"
"01/07/2021","169.53","168.88","181.04","162.20","423.00M","0.45%"
"01/06/2021","168.76","158.56","169.64","155.04","366.22M","6.52%"
"01/05/2021","158.43","155.46","162.55","146.54","383.44M","1.87%"
"01/04/2021","155.52","161.31","173.63","140.00","519.23M","-3.50%"
"01/03/2021","161.15","136.93","164.40","135.40","394.35M","17.82%"
"01/02/2021","136.78","126.23","140.65","123.15","283.31M","8.30%"
"01/01/2021","126.30","124.16","133.92","122.94","257.82M","1.72%"
"12/31/2020","124.16","130.09","130.34","122.00","232.21M","-4.52%"
"12/30/2020","130.04","128.80","133.00","122.96","275.55M","1.00%"
"12/29/2020","128.75","129.83","130.91","120.06","288.18M","-0.82%"
"12/28/2020","129.82","127.88","137.21","126.46","311.09M","1.57%"
"12/27/2020","127.81","129.66","139.41","122.45","367.21M","-1.39%"
"12/26/2020","129.62","127.61","135.13","125.07","314.65M","1.55%"
"12/25/2020","127.64","111.28","128.52","108.35","283.85M","14.69%"
"12/24/2020","111.29","102.37","112.32","98.71","286.68M","8.59%"
"12/23/2020","102.49","114.31","117.16","95.36","333.88M","-10.45%"
"12/22/2020","114.45","104.43","114.54","98.50","288.42M","9.61%"
"12/21/2020","104.41","114.60","118.54","101.00","293.55M","-8.91%"
"12/20/2020","114.63","119.87","123.15","110.06","280.20M","-4.35%"
"12/19/2020","119.84","109.33","124.04","105.34","245.57M","9.59%"
"12/18/2020","109.35","101.11","112.77","99.25","274.52M","8.11%"
"12/17/2020","101.15","92.90","109.88","90.61","272.51M","8.61%"
"12/16/2020","93.13","81.36","93.24","78.60","166.11M","14.51%"
"12/15/2020","81.33","82.37","84.88","80.45","153.50M","-1.25%"
"12/14/2020","82.36","82.25","82.96","79.16","151.61M","0.05%"
"12/13/2020","82.32","76.67","84.39","75.52","141.71M","7.39%"
"12/12/2020","76.66","72.22","77.55","72.09","131.72M","6.20%"
"12/11/2020","72.18","74.87","75.07","70.01","130.68M","-3.29%"
"12/10/2020","74.63","77.36","77.62","73.25","133.71M","-3.57%"
"12/09/2020","77.40","76.75","78.12","72.17","154.33M","0.82%"
"12/08/2020","76.77","83.40","84.81","75.51","153.24M","-7.96%"
"12/07/2020","83.40","83.58","86.79","81.75","148.20M","-0.20%"
"12/06/2020","83.57","83.15","85.15","80.38","141.43M","0.50%"
"12/05/2020","83.15","79.43","84.21","78.64","153.25M","4.50%"
"12/04/2020","79.57","88.99","89.81","78.00","167.72M","-10.61%"
"12/03/2020","89.02","88.97","91.25","85.47","172.66M","0.03%"
"12/02/2020","89.00","85.16","90.58","82.89","209.07M","4.59%"
"12/01/2020","85.09","87.62","92.88","79.72","252.33M","-2.94%"
"11/30/2020","87.66","78.95","88.52","76.95","181.16M","11.11%"
"11/29/2020","78.90","72.68","81.04","71.53","170.01M","8.55%"
"11/28/2020","72.68","69.17","74.88","68.31","159.60M","5.11%"
"11/27/2020","69.15","70.98","73.51","65.49","183.09M","-2.53%"
"11/26/2020","70.94","81.74","83.20","64.51","254.54M","-13.25%"
"11/25/2020","81.77","89.27","90.74","78.14","199.55M","-8.36%"
"11/24/2020","89.23","89.06","93.95","85.52","233.15M","0.15%"
"11/23/2020","89.10","82.83","90.84","80.98","218.88M","7.50%"
"11/22/2020","82.88","87.19","87.95","77.99","200.03M","-4.90%"
"11/21/2020","87.15","82.58","88.38","80.49","8.26M","5.63%"
"11/20/2020","82.50","81.52","85.52","80.10","8.70M","1.20%"
"11/19/2020","81.53","73.35","83.19","71.49","9.07M","11.11%"
"11/18/2020","73.38","76.23","77.06","68.29","9.78M","-3.93%"
"11/17/2020","76.37","73.75","76.96","71.41","8.21M","3.62%"
"11/16/2020","73.71","62.31","74.61","62.08","10.44M","18.25%"
"11/15/2020","62.33","63.80","64.45","61.04","9.45M","-2.28%"
"11/14/2020","63.79","65.92","66.33","61.69","7.82M","-3.23%"
"11/13/2020","65.91","60.75","66.67","60.15","10.23M","8.51%"
"11/12/2020","60.74","59.22","60.74","57.59","7.25M","2.40%"
"11/11/2020","59.32","57.94","60.55","57.76","8.68M","2.55%"
"11/10/2020","57.84","59.25","59.61","57.08","6.95M","-2.34%"
"11/09/2020","59.23","61.00","61.87","57.42","7.51M","-2.94%"
"11/08/2020","61.03","58.86","61.99","58.56","5.92M","3.69%"
"11/07/2020","58.86","63.26","64.76","57.15","9.12M","-6.77%"
"11/06/2020","63.13","58.89","63.66","58.61","7.77M","7.07%"
"11/05/2020","58.96","54.63","59.67","54.58","8.33M","7.98%"
"11/04/2020","54.60","53.89","55.22","51.58","9.08M","1.33%"
"11/03/2020","53.89","53.77","54.39","51.50","9.66M","0.14%"
"11/02/2020","53.82","55.57","56.81","53.09","13.82M","-3.27%"
"11/01/2020","55.64","55.73","56.22","54.13","7.27M","-0.17%"
"10/31/2020","55.73","54.04","56.45","53.59","7.31M","3.16%"
"10/30/2020","54.02","54.97","55.78","52.28","8.10M","-1.66%"
"10/29/2020","54.94","55.75","56.54","53.43","9.75M","-1.61%"
"10/28/2020","55.84","57.89","60.57","54.71","9.67M","-3.50%"
"10/27/2020","57.86","56.85","59.10","56.45","12.08M","1.82%"
"10/26/2020","56.83","58.85","59.33","55.08","12.76M","-3.44%"
"10/25/2020","58.85","59.27","60.02","56.56","14.02M","-0.69%"
"10/24/2020","59.26","55.43","59.61","54.82","13.89M","6.91%"
"10/23/2020","55.43","54.35","56.96","53.11","11.95M","2.00%"
"10/22/2020","54.35","52.96","56.27","52.96","10.32M","2.52%"
"10/21/2020","53.01","46.90","54.98","46.85","13.47M","13.02%"
"10/20/2020","46.90","48.01","48.45","46.45","8.44M","-2.28%"
"10/19/2020","48.00","47.55","48.45","46.79","6.96M","1.00%"
"10/18/2020","47.52","46.95","47.87","46.79","30.58M","1.18%"
"10/17/2020","46.97","47.59","47.64","46.33","20.21M","-1.29%"
"10/16/2020","47.58","49.56","49.86","45.62","9.54M","-3.97%"
"10/15/2020","49.55","49.83","50.20","48.87","15.54M","-0.53%"
"10/14/2020","49.81","49.89","50.99","49.28","10.68M","-0.15%"
"10/13/2020","49.89","50.60","50.68","48.85","8.48M","-1.41%"
"10/12/2020","50.60","50.51","51.52","49.34","11.75M","0.30%"
"10/11/2020","50.45","48.89","51.24","48.66","12.34M","3.26%"
"10/10/2020","48.86","47.76","50.55","47.74","16.43M","2.25%"
"10/09/2020","47.79","47.20","48.21","46.60","9.94M","1.30%"
"10/08/2020","47.17","46.57","47.47","45.51","11.62M","1.23%"
"10/07/2020","46.60","45.98","46.93","45.01","11.63M","1.34%"
"10/06/2020","45.98","46.33","48.27","45.55","15.51M","-0.77%"
"10/05/2020","46.34","46.66","47.06","45.53","13.47M","-0.78%"
"10/04/2020","46.71","45.49","47.03","45.27","11.30M","2.61%"
"10/03/2020","45.52","44.92","45.98","44.73","9.79M","1.39%"
"10/02/2020","44.89","46.24","46.96","43.30","10.49M","-2.99%"
"10/01/2020","46.28","46.27","48.48","45.32","14.41M","0.04%"
"09/30/2020","46.26","45.70","46.71","45.42","10.93M","1.23%"
"09/29/2020","45.70","45.19","45.86","44.95","11.04M","1.00%"
"09/28/2020","45.25","46.04","47.12","44.85","10.51M","-1.81%"
"09/27/2020","46.08","46.02","46.54","44.58","19.53M","0.07%"
"09/26/2020","46.05","46.00","46.54","45.18","18.32M","0.05%"
"09/25/2020","46.03","44.95","46.56","43.96","8.88M","2.40%"
"09/24/2020","44.95","42.98","45.18","42.58","14.85M","4.65%"
"09/23/2020","42.95","44.45","45.13","42.31","7.59M","-3.43%"
"09/22/2020","44.48","43.15","44.79","42.79","10.24M","3.08%"
"09/21/2020","43.15","47.12","47.66","41.93","10.77M","-8.35%"
"09/20/2020","47.08","48.49","48.53","46.20","9.82M","-2.92%"
"09/19/2020","48.49","48.54","48.99","47.95","10.23M","-0.13%"
"09/18/2020","48.56","48.83","49.07","47.53","10.95M","-0.62%"
"09/17/2020","48.86","47.76","49.54","47.63","8.62M","2.36%"
"09/16/2020","47.73","48.29","48.73","47.00","9.69M","-1.21%"
"09/15/2020","48.32","49.11","50.28","48.13","8.99M","-1.56%"
"09/14/2020","49.08","48.15","49.62","47.13","10.63M","1.92%"
"09/13/2020","48.16","50.83","51.02","47.32","9.46M","-5.26%"
"09/12/2020","50.83","48.93","51.31","48.37","14.21M","3.88%"
"09/11/2020","48.93","48.67","49.39","47.43","12.74M","0.53%"
"09/10/2020","48.67","47.83","49.43","47.79","13.86M","1.75%"
"09/09/2020","47.83","47.46","48.81","46.54","12.84M","0.79%"
"09/08/2020","47.46","48.84","49.34","46.03","15.52M","-2.83%"
"09/07/2020","48.84","47.91","49.14","45.26","14.21M","1.93%"
"09/06/2020","47.91","47.81","49.14","46.30","13.79M","0.21%"
"09/05/2020","47.81","50.36","51.24","45.56","17.37M","-5.05%"
"09/04/2020","50.35","47.47","52.36","46.61","16.21M","6.13%"
"09/03/2020","47.44","58.06","58.60","45.65","16.63M","-18.32%"
"09/02/2020","58.09","62.70","63.17","56.66","14.91M","-7.40%"
"09/01/2020","62.73","60.96","64.27","59.86","13.69M","2.91%"
"08/31/2020","60.96","62.87","63.68","60.59","14.61M","-3.04%"
"08/30/2020","62.87","56.95","62.88","56.93","14.95M","10.39%"
"08/29/2020","56.95","57.41","58.19","56.95","11.65M","-0.80%"
"08/28/2020","57.41","56.08","58.18","55.33","13.96M","2.38%"
"08/27/2020","56.08","58.09","59.23","54.05","12.69M","-3.46%"
"08/26/2020","58.09","58.35","59.06","57.03","11.47M","-0.45%"
"08/25/2020","58.35","62.09","62.29","56.69","13.87M","-6.03%"
"08/24/2020","62.09","60.55","62.99","59.97","12.77M","2.57%"
"08/23/2020","60.54","60.23","61.61","58.05","12.58M","0.51%"
"08/22/2020","60.23","59.18","60.50","57.79","12.52M","1.82%"
"08/21/2020","59.15","62.78","63.87","58.81","16.34M","-5.78%"
"08/20/2020","62.78","62.10","63.54","61.02","14.91M","1.09%"
"08/19/2020","62.11","65.45","67.11","58.96","17.51M","-5.11%"
"08/18/2020","65.45","67.20","68.35","63.64","20.15M","-2.60%"
"08/17/2020","67.20","63.88","68.88","61.55","20.20M","5.19%"
"08/16/2020","63.88","59.82","64.55","58.16","19.19M","6.70%"
"08/15/2020","59.87","56.68","60.59","56.60","18.73M","5.63%"
"08/14/2020","56.68","57.13","57.73","55.92","13.35M","-0.80%"
"08/13/2020","57.13","54.52","57.28","51.95","16.02M","4.80%"
"08/12/2020","54.52","54.10","55.02","51.73","15.00M","0.76%"
"08/11/2020","54.10","58.28","59.67","52.48","14.13M","-7.17%"
"08/10/2020","58.28","56.95","59.39","56.69","11.36M","2.34%"
"08/09/2020","56.95","58.44","58.67","56.10","5.79M","-2.56%"
"08/08/2020","58.45","57.19","58.53","56.49","6.58M","2.20%"
"08/07/2020","57.19","59.04","60.99","55.08","10.73M","-3.15%"
"08/06/2020","59.04","58.86","60.63","57.70","11.63M","0.31%"
"08/05/2020","58.86","57.60","59.76","56.89","10.76M","2.19%"
"08/04/2020","57.60","58.49","59.57","56.53","10.28M","-1.51%"
"08/03/2020","58.49","56.77","60.00","55.89","11.49M","3.04%"
"08/02/2020","56.76","61.64","65.10","52.58","20.58M","-7.91%"
"08/01/2020","61.64","58.16","62.22","57.56","16.69M","5.99%"
"07/31/2020","58.16","56.74","59.21","55.80","12.08M","2.50%"
"07/30/2020","56.74","55.17","58.53","53.99","17.69M","2.85%"
"07/29/2020","55.17","55.75","56.97","54.97","13.08M","-1.06%"
"07/28/2020","55.76","53.26","57.71","51.79","17.79M","4.69%"
"07/27/2020","53.26","48.07","55.63","47.00","19.59M","10.79%"
"07/26/2020","48.07","49.15","50.74","47.69","16.21M","-2.20%"
"07/25/2020","49.15","44.10","49.50","44.04","13.62M","11.46%"
"07/24/2020","44.10","44.94","44.96","43.95","6.61M","-1.87%"
"07/23/2020","44.94","44.98","45.64","44.52","10.99M","-0.10%"
"07/22/2020","44.98","43.79","45.09","43.21","7.85M","2.74%"
"07/21/2020","43.79","41.95","44.08","41.88","7.20M","4.37%"
"07/20/2020","41.95","42.63","42.80","41.49","6.78M","-1.62%"
"07/19/2020","42.65","42.47","42.88","41.84","6.69M","0.42%"
"07/18/2020","42.47","41.89","42.85","41.75","7.35M","1.38%"
"07/17/2020","41.89","42.08","42.46","41.72","8.70M","-0.45%"
"07/16/2020","42.08","43.35","43.50","40.97","9.11M","-2.93%"
"07/15/2020","43.35","43.90","44.07","42.90","9.51M","-1.24%"
"07/14/2020","43.90","43.94","44.05","42.86","17.61M","-0.06%"
"07/13/2020","43.92","44.74","45.59","42.74","24.85M","-1.82%"
"07/12/2020","44.74","44.70","45.25","43.75","23.41M","0.09%"
"07/11/2020","44.70","44.31","44.77","43.89","10.64M","0.88%"
"07/10/2020","44.31","44.37","44.60","43.49","11.40M","-0.14%"
"07/09/2020","44.37","45.33","45.87","43.59","11.85M","-2.16%"
"07/08/2020","45.35","43.36","45.60","43.07","13.32M","4.57%"
"07/07/2020","43.36","44.10","44.42","43.07","7.40M","-1.65%"
"07/06/2020","44.09","41.66","44.21","41.52","10.93M","5.85%"
"07/05/2020","41.66","42.08","42.17","40.81","5.62M","-1.00%"
"07/04/2020","42.08","41.21","42.17","41.12","5.75M","2.10%"
"07/03/2020","41.21","41.05","41.68","40.91","6.22M","0.39%"
"07/02/2020","41.05","41.73","41.90","40.39","7.11M","-1.63%"
"07/01/2020","41.73","41.19","41.96","41.02","6.19M","1.29%"
"06/30/2020","41.20","41.84","42.01","40.82","6.60M","-1.53%"
"06/29/2020","41.84","41.40","42.24","40.65","7.53M","1.07%"
"06/28/2020","41.40","41.08","42.01","40.47","6.89M","0.77%"
"06/27/2020","41.08","43.07","43.10","39.32","7.53M","-4.62%"
"06/26/2020","43.07","42.34","43.52","41.44","10.30M","1.72%"
"06/25/2020","42.34","42.63","42.98","41.79","7.73M","-0.67%"
"06/24/2020","42.63","44.17","44.65","42.22","9.24M","-3.50%"
"06/23/2020","44.17","44.29","44.49","43.91","4.65M","-0.27%"
"06/22/2020","44.29","43.00","44.63","42.94","7.06M","3.01%"
"06/21/2020","43.00","43.59","43.82","42.89","5.23M","-1.36%"
"06/20/2020","43.59","42.89","43.85","42.37","5.93M","1.64%"
"06/19/2020","42.89","43.44","43.68","42.74","4.66M","-1.28%"
"06/18/2020","43.44","44.08","44.21","42.87","6.38M","-1.45%"
"06/17/2020","44.08","43.87","44.70","43.09","8.15M","0.48%"
"06/16/2020","43.87","43.75","44.17","43.41","9.32M","0.28%"
"06/15/2020","43.75","44.05","44.07","41.86","11.28M","-0.65%"
"06/14/2020","44.04","45.11","45.12","43.60","7.30M","-2.36%"
"06/13/2020","45.10","44.74","45.18","44.30","7.81M","0.81%"
"06/12/2020","44.74","43.26","45.33","42.83","9.90M","3.44%"
"06/11/2020","43.25","46.66","46.93","42.16","12.48M","-7.29%"
"06/10/2020","46.65","45.88","47.05","45.67","9.30M","1.70%"
"06/09/2020","45.87","46.40","46.79","45.40","8.41M","-1.14%"
"06/08/2020","46.40","46.64","46.76","45.97","10.02M","-0.50%"
"06/07/2020","46.64","46.80","46.98","45.19","10.71M","-0.33%"
"06/06/2020","46.79","46.83","47.21","46.25","9.61M","-0.08%"
"06/05/2020","46.83","47.44","47.95","46.62","11.37M","-1.28%"
"06/04/2020","47.44","47.15","48.08","46.42","12.18M","0.62%"
"06/03/2020","47.15","46.02","47.49","45.33","12.43M","2.46%"
"06/02/2020","46.02","48.21","49.93","44.75","16.38M","-4.53%"
"06/01/2020","48.20","45.61","48.58","45.38","10.40M","5.68%"
"05/31/2020","45.61","47.73","47.79","45.18","12.40M","-4.47%"
"05/30/2020","47.75","44.50","48.01","44.21","13.38M","7.29%"
"05/29/2020","44.50","44.72","45.27","44.23","10.43M","-0.49%"
"05/28/2020","44.72","43.85","44.87","43.18","10.01M","2.00%"
"05/27/2020","43.85","42.27","43.99","42.23","9.38M","3.75%"
"05/26/2020","42.26","42.98","43.06","41.84","8.26M","-1.67%"
"05/25/2020","42.98","42.15","43.26","41.83","5.98M","1.97%"
"05/24/2020","42.15","43.87","44.53","42.15","9.73M","-3.93%"
"05/23/2020","43.87","44.20","44.73","43.70","8.00M","-0.76%"
"05/22/2020","44.21","42.93","44.64","42.39","10.41M","2.98%"
"05/21/2020","42.93","44.23","44.60","41.73","12.04M","-2.92%"
"05/20/2020","44.22","45.71","46.13","43.36","11.74M","-3.29%"
"05/19/2020","45.73","45.31","45.76","44.18","11.88M","0.91%"
"05/18/2020","45.31","43.67","46.50","43.66","16.79M","3.76%"
"05/17/2020","43.67","43.26","44.46","43.10","13.48M","0.94%"
"05/16/2020","43.26","42.74","43.86","42.51","12.69M","1.24%"
"05/15/2020","42.73","43.98","44.15","42.18","11.70M","-2.84%"
"05/14/2020","43.98","43.18","44.36","42.34","12.72M","1.86%"
"05/13/2020","43.18","42.18","43.73","41.96","10.54M","2.36%"
"05/12/2020","42.18","41.54","42.79","41.33","12.79M","1.37%"
"05/11/2020","41.61","42.10","42.85","39.57","15.36M","-1.19%"
"05/10/2020","42.12","47.02","47.02","39.99","18.60M","-10.43%"
"05/09/2020","47.02","47.71","49.09","46.95","10.08M","-1.48%"
"05/08/2020","47.72","47.36","48.40","46.39","10.76M","0.79%"
"05/07/2020","47.35","44.96","48.16","44.55","13.60M","5.31%"
"05/06/2020","44.96","46.55","47.53","44.82","10.17M","-3.41%"
"05/05/2020","46.55","46.97","47.74","45.83","8.21M","-0.90%"
"05/04/2020","46.97","48.05","48.16","45.24","13.18M","-2.29%"
"05/03/2020","48.07","49.21","49.93","46.85","13.38M","-2.32%"
"05/02/2020","49.21","47.09","49.53","46.77","11.06M","4.51%"
"05/01/2020","47.09","46.39","48.22","46.36","10.80M","1.48%"
"04/30/2020","46.40","48.80","50.80","45.86","14.83M","-4.92%"
"04/29/2020","48.80","45.73","49.84","45.71","18.11M","6.71%"
"04/28/2020","45.73","44.46","46.02","43.43","13.73M","2.87%"
"04/27/2020","44.46","44.57","45.19","43.24","21.97M","-0.24%"
"04/26/2020","44.57","44.38","45.37","43.86","23.95M","0.32%"
"04/25/2020","44.42","44.43","45.58","43.89","20.91M","-0.09%"
"04/24/2020","44.46","42.97","44.92","42.84","19.24M","3.49%"
"04/23/2020","42.96","41.82","43.88","41.00","23.77M","2.74%"
"04/22/2020","41.82","40.59","42.26","40.29","16.84M","3.03%"
"04/21/2020","40.59","40.23","41.28","40.04","15.12M","0.93%"
"04/20/2020","40.21","42.25","43.20","39.64","21.80M","-4.79%"
"04/19/2020","42.24","44.14","44.27","41.90","15.51M","-4.31%"
"04/18/2020","44.14","42.19","44.40","42.06","9.75M","4.58%"
"04/17/2020","42.21","42.55","42.98","41.64","8.90M","-0.80%"
"04/16/2020","42.55","39.34","43.55","38.01","12.58M","8.14%"
"04/15/2020","39.35","41.25","41.70","39.23","9.19M","-4.62%"
"04/14/2020","41.25","41.20","41.83","40.53","9.76M","0.13%"
"04/13/2020","41.20","42.02","42.03","39.76","18.78M","-1.96%"
"04/12/2020","42.02","42.53","43.56","41.86","12.09M","-1.20%"
"04/11/2020","42.53","42.27","43.14","41.49","10.71M","0.62%"
"04/10/2020","42.27","46.27","46.45","40.96","16.45M","-8.66%"
"04/09/2020","46.28","46.54","46.86","44.92","11.47M","-0.57%"
"04/08/2020","46.54","44.88","47.25","44.35","11.65M","3.69%"
"04/07/2020","44.89","45.01","47.60","43.86","12.25M","-0.28%"
"04/06/2020","45.01","40.34","45.01","40.31","18.09M","11.57%"
"04/05/2020","40.34","40.71","40.99","39.95","10.59M","-0.90%"
"04/04/2020","40.71","40.48","41.07","40.01","12.54M","0.53%"
"04/03/2020","40.49","39.91","41.24","39.68","14.52M","1.50%"
"04/02/2020","39.90","39.22","42.71","38.44","23.08M","1.74%"
"04/01/2020","39.21","39.06","39.43","37.20","21.16M","0.35%"
"03/31/2020","39.08","38.92","39.56","38.41","20.82M","0.40%"
"03/30/2020","38.92","37.19","39.60","37.18","17.05M","4.68%"
"03/29/2020","37.18","38.85","39.10","37.12","7.79M","-4.29%"
"03/28/2020","38.85","38.06","39.39","36.68","11.48M","2.09%"
"03/27/2020","38.06","40.41","41.13","38.00","9.22M","-5.83%"
"03/26/2020","40.41","39.18","40.44","38.52","8.58M","3.14%"
"03/25/2020","39.18","40.58","40.95","38.21","9.14M","-3.43%"
"03/24/2020","40.57","39.05","40.95","38.28","9.97M","3.90%"
"03/23/2020","39.05","35.43","39.77","34.84","12.43M","10.22%"
"03/22/2020","35.43","38.35","39.66","35.00","11.16M","-7.60%"
"03/21/2020","38.35","38.05","39.75","36.47","11.98M","0.79%"
"03/20/2020","38.05","38.98","43.49","34.47","18.67M","-2.38%"
"03/19/2020","38.97","34.71","40.57","34.03","16.87M","12.30%"
"03/18/2020","34.71","34.17","34.79","32.42","13.48M","1.53%"
"03/17/2020","34.18","33.13","35.78","32.54","14.09M","3.19%"
"03/16/2020","33.13","36.39","36.39","29.45","20.03M","-8.97%"
"03/15/2020","36.39","34.44","38.53","34.07","12.73M","5.67%"
"03/14/2020","34.44","37.56","37.64","33.87","14.03M","-8.29%"
"03/13/2020","37.55","29.85","39.84","24.35","40.42M","25.85%"
"03/12/2020","29.84","48.55","48.74","28.95","31.69M","-38.54%"
"03/11/2020","48.55","50.20","50.72","45.65","10.46M","-3.28%"
"03/10/2020","50.20","50.50","51.36","49.06","9.85M","-0.62%"
"03/09/2020","50.51","50.97","52.20","46.75","16.44M","-0.89%"
"03/08/2020","50.96","60.45","60.46","50.79","11.83M","-15.70%"
"03/07/2020","60.45","63.20","63.81","60.09","7.58M","-4.36%"
"03/06/2020","63.21","62.06","63.78","61.26","8.76M","1.86%"
"03/05/2020","62.06","60.35","63.19","60.35","9.15M","2.84%"
"03/04/2020","60.35","61.01","61.74","58.89","7.77M","-1.09%"
"03/03/2020","61.01","61.42","62.34","59.56","9.41M","-0.66%"
"03/02/2020","61.42","57.75","62.27","57.33","10.71M","6.31%"
"03/01/2020","57.77","58.08","60.22","56.29","9.85M","-0.53%"
"02/29/2020","58.08","59.90","61.58","58.06","8.87M","-3.05%"
"02/28/2020","59.90","61.67","63.30","56.95","13.75M","-2.87%"
"02/27/2020","61.67","60.59","64.98","57.31","15.07M","1.79%"
"02/26/2020","60.59","71.06","72.12","57.91","18.33M","-14.72%"
"02/25/2020","71.05","75.58","75.97","69.88","11.89M","-6.00%"
"02/24/2020","75.58","79.67","79.68","71.91","13.52M","-5.18%"
"02/23/2020","79.71","74.82","79.92","74.72","11.93M","6.53%"
"02/22/2020","74.82","73.29","76.64","72.42","11.56M","2.08%"
"02/21/2020","73.29","69.46","75.16","68.63","12.13M","5.52%"
"02/20/2020","69.46","70.78","72.34","66.49","12.45M","-1.87%"
"02/19/2020","70.78","77.17","79.04","68.26","12.10M","-8.28%"
"02/18/2020","77.17","73.36","78.91","70.22","10.64M","5.22%"
"02/17/2020","73.34","74.87","75.41","68.65","12.14M","-2.04%"
"02/16/2020","74.87","76.74","80.68","67.96","15.15M","-2.44%"
"02/15/2020","76.74","82.96","83.36","75.18","11.58M","-7.50%"
"02/14/2020","82.97","80.60","83.62","78.77","8.69M","2.93%"
"02/13/2020","80.60","81.19","84.09","77.48","13.61M","-0.73%"
"02/12/2020","81.19","76.52","82.74","76.51","10.96M","6.10%"
"02/11/2020","76.52","74.09","77.35","72.73","8.05M","3.27%"
"02/10/2020","74.10","77.02","77.43","72.36","9.46M","-3.80%"
"02/09/2020","77.02","76.61","78.37","75.15","7.52M","0.53%"
"02/08/2020","76.61","74.34","77.76","71.64","9.38M","3.06%"
"02/07/2020","74.34","73.59","75.42","72.66","8.35M","1.01%"
"02/06/2020","73.59","72.57","75.01","70.97","9.75M","1.42%"
"02/05/2020","72.56","68.07","73.38","67.67","8.84M","6.61%"
"02/04/2020","68.06","69.70","70.45","68.06","7.19M","-2.36%"
"02/03/2020","69.70","69.96","72.88","68.59","8.88M","-0.35%"
"02/02/2020","69.95","70.75","73.34","67.92","10.55M","-1.13%"
"02/01/2020","70.75","68.04","72.71","67.68","12.07M","3.98%"
"01/31/2020","68.04","67.97","69.76","65.53","12.17M","0.11%"
"01/30/2020","67.97","59.82","70.14","58.34","14.45M","13.63%"
"01/29/2020","59.82","60.55","62.39","59.49","7.98M","-1.21%"
"01/28/2020","60.55","58.57","61.55","57.47","9.03M","3.37%"
"01/27/2020","58.57","56.25","59.55","55.96","7.60M","4.12%"
"01/26/2020","56.25","53.27","56.39","52.92","5.43M","5.60%"
"01/25/2020","53.27","54.39","54.40","52.40","5.06M","-2.06%"
"01/24/2020","54.39","54.48","55.36","50.87","8.02M","-0.17%"
"01/23/2020","54.48","58.31","58.36","52.74","7.37M","-6.56%"
"01/22/2020","58.31","57.60","59.17","57.23","4.25M","1.24%"
"01/21/2020","57.60","57.20","58.08","56.07","4.50M","0.70%"
"01/20/2020","57.20","57.67","58.22","55.88","5.47M","-0.84%"
"01/19/2020","57.68","59.29","62.31","55.80","8.51M","-2.71%"
"01/18/2020","59.29","61.06","62.39","58.08","8.30M","-2.91%"
"01/17/2020","61.06","57.63","63.19","56.79","10.61M","5.96%"
"01/16/2020","57.63","58.18","58.46","54.93","8.17M","-0.94%"
"01/15/2020","58.18","58.54","58.54","55.38","11.65M","-0.61%"
"01/14/2020","58.54","49.59","60.71","49.59","15.70M","18.04%"
"01/13/2020","49.59","51.39","51.49","48.97","6.31M","-3.49%"
"01/12/2020","51.38","49.44","51.54","48.88","7.54M","3.93%"
"01/11/2020","49.44","49.05","51.86","47.96","9.34M","0.80%"
"01/10/2020","49.04","44.78","49.62","43.84","9.45M","9.51%"
"01/09/2020","44.78","45.38","45.79","43.98","6.20M","-1.30%"
"01/08/2020","45.37","46.40","48.45","44.35","9.59M","-2.21%"
"01/07/2020","46.40","45.78","46.65","44.63","9.54M","1.36%"
"01/06/2020","45.78","43.46","45.78","43.32","8.13M","5.34%"
"01/05/2020","43.46","42.85","43.46","42.73","7.15M","1.41%"
"01/04/2020","42.86","42.18","42.89","41.83","6.35M","1.61%"
"01/03/2020","42.18","39.56","42.32","38.97","7.14M","6.63%"
"01/02/2020","39.56","41.63","41.78","39.43","5.60M","-4.98%"
"01/01/2020","41.63","41.29","42.14","41.14","5.44M","0.82%"
